humidity,temperature,rain,pressure,weather
28.12,66,0,1015,Cloudy
28.65,65.38,0,1014,Cloudy
28.55,62.38,0,1012,Cloudy
27.92,64.38,0,1010,Cloudy
27.55,63.19,0,1014,Cloudy
27.97,63.5,0,1010,Cloudy
28.19,59,0,1015,Cloudy
27.89,58.25,0,1016,Cloudy
27.08,63,1,1014,Rainy
27.3,57.06,1,1013,Rainy
27.8,59.19,0,1013,Cloudy
28.12,56.69,0,1012,Cloudy
28.91,58.44,0,1010,Cloudy
27.72,63.94,0,1011,Cloudy
28.59,67.25,0,1011,Cloudy
29.33,63.44,0,1013,Cloudy
29.42,65.88,0,1010,Cloudy
28.14,73.38,0,1010,Cloudy
28.15,66.81,0,1016,Cloudy
28.07,68.25,0,1012,Cloudy
28.16,69.38,0,1015,Cloudy
28.13,73,0,1016,Cloudy
28.03,72.5,0,1013,Cloudy
28.53,66.19,0,1012,Cloudy
28.73,67,0,1010,Cloudy
29.11,64.06,0,1014,Cloudy
28.81,64.62,0,1013,Cloudy
28.62,69.25,0,1016,Cloudy
28.62,71.06,0,1011,Cloudy
28.99,69.44,0,1015,Cloudy
29.33,67.25,0,1014,Cloudy
29.37,69.56,0,1014,Cloudy
29.58,66.06,0,1013,Sunny
29.53,69.06,0,1010,Sunny
29.23,70.25,0,1010,Cloudy
28.6,71.81,0,1012,Cloudy
28.76,72.31,0,1014,Cloudy
29.54,67.5,0,1016,Sunny
29.57,63.44,0,1012,Sunny
29.46,52.19,0,1012,Cloudy
29.42,51.25,0,1014,Cloudy
28.65,63.31,0,1012,Cloudy
29.15,65,0,1015,Cloudy
28.8,69.88,0,1014,Cloudy
27.8,77.69,0,1013,Cloudy
29.03,72.88,0,1013,Cloudy
29.31,70.31,0,1016,Cloudy
28.68,69,0,1016,Cloudy
29.52,64.69,0,1016,Sunny
28.98,69.31,0,1014,Cloudy
29.06,72.06,0,1015,Cloudy
29.08,73.19,0,1010,Cloudy
29.65,70.12,0,1015,Sunny
29.4,70.94,0,1015,Cloudy
28.9,71.81,0,1014,Cloudy
29.32,69.44,0,1012,Cloudy
29.02,71.56,0,1014,Cloudy
28.69,75.19,0,1011,Cloudy
27.89,79.75,0,1015,Cloudy
28.41,74.38,0,1015,Cloudy
28.19,76.12,0,1012,Cloudy
27.82,77.31,0,1010,Cloudy
28.32,75.88,0,1013,Cloudy
28.05,79.19,0,1011,Cloudy
28.4,74.25,0,1012,Cloudy
28.69,77.12,0,1013,Cloudy
29.52,70.88,0,1013,Sunny
28.73,80.88,0,1013,Cloudy
28.84,81.25,0,1010,Cloudy
27.65,87.94,0,1016,Cloudy
27.3,84.88,1,1011,Rainy
27.51,82.88,0,1011,Cloudy
27.69,84.06,0,1010,Cloudy
27.58,85.75,0,1014,Cloudy
27.33,87,1,1014,Rainy
27.48,83.5,1,1012,Rainy
27.71,80.38,0,1016,Cloudy
28.01,77.12,0,1014,Cloudy
27.62,80.31,0,1015,Cloudy
27.38,81.81,1,1011,Rainy
27.72,81.12,0,1016,Cloudy
28.08,78.06,0,1016,Cloudy
28.15,78,0,1015,Cloudy
27.92,77.69,0,1015,Cloudy
27.87,77.56,0,1013,Cloudy
27.77,77.94,0,1011,Cloudy
27.67,83.25,0,1015,Cloudy
27.65,82.62,0,1011,Cloudy
28.12,79.06,0,1014,Cloudy
28.44,78.31,0,1015,Cloudy
28.19,80.69,0,1011,Cloudy
27.8,84.56,0,1011,Cloudy
27.73,84,0,1011,Cloudy
28.11,83.81,0,1011,Cloudy
27.93,84.94,0,1011,Cloudy
27.83,85.31,0,1014,Cloudy
26.91,81.19,1,1012,Rainy
27.58,80.69,0,1016,Cloudy
27.8,81.12,0,1016,Cloudy
28,81.69,0,1011,Cloudy
27.49,84,1,1011,Rainy
27.21,84.56,1,1011,Rainy
27.56,82.75,0,1014,Cloudy
28.1,81.06,0,1010,Cloudy
28.09,80.75,0,1011,Cloudy
28.15,79.5,0,1011,Cloudy
28.13,80.94,0,1012,Cloudy
27.94,83.5,0,1014,Cloudy
28.08,81.88,0,1010,Cloudy
28.37,81,0,1011,Cloudy
28.11,80.19,0,1015,Cloudy
28.23,77.25,0,1016,Cloudy
27.34,87.12,1,1016,Rainy
26.78,84,1,1011,Rainy
27.51,78.44,0,1012,Cloudy
27.67,83.06,0,1011,Cloudy
27.76,81.69,0,1013,Cloudy
27.87,78.56,0,1015,Cloudy
27.55,81.62,0,1015,Cloudy
27.01,77.62,1,1014,Rainy
26.04,83.69,1,1010,Rainy
26.03,87.06,1,1015,Rainy
26.77,84.69,1,1013,Rainy
26.63,84.31,1,1016,Rainy
26.5,85,1,1014,Rainy
26.99,84.19,1,1012,Rainy
26.67,84.56,1,1011,Rainy
26.65,84.12,1,1010,Rainy
26.73,84.75,1,1015,Rainy
26.9,84,1,1013,Rainy
27.4,78.94,1,1015,Rainy
27.25,81.75,1,1016,Rainy
26.44,83.12,1,1016,Rainy
26.44,82.94,1,1011,Rainy
25.58,85,1,1013,Rainy
25.75,85.69,1,1015,Rainy
26.61,81.75,1,1010,Rainy
26.61,80.88,1,1013,Rainy
26.58,82.62,1,1014,Rainy
26.64,85.81,1,1014,Rainy
26.73,86.25,1,1011,Rainy
26.67,86.94,1,1016,Rainy
26.96,84.69,1,1010,Rainy
27.04,84.25,1,1011,Rainy
27.15,84.19,1,1016,Rainy
26.11,89.38,1,1010,Rainy
26.11,87,1,1010,Rainy
26.48,83.69,1,1010,Rainy
26.73,84.5,1,1012,Rainy
26.99,81.75,1,1010,Rainy
26.83,85.12,1,1012,Rainy
26.66,86.44,1,1016,Rainy
26.55,87.06,1,1011,Rainy
26.52,87.44,1,1016,Rainy
26.4,86.19,1,1010,Rainy
26.65,85.62,1,1016,Rainy
27.06,81.31,1,1015,Rainy
27.25,81.94,1,1011,Rainy
26.76,85.19,1,1011,Rainy
26.87,84,1,1016,Rainy
26.79,85.69,1,1012,Rainy
26.58,89.06,1,1016,Rainy
26.71,86,1,1010,Rainy
26.63,85.75,1,1012,Rainy
26.42,85.69,1,1016,Rainy
26.61,85.88,1,1012,Rainy
26.48,85.44,1,1015,Rainy
26.86,83.94,1,1011,Rainy
26.59,84.38,1,1012,Rainy
26.76,79.5,1,1016,Rainy
26.78,82.19,1,1013,Rainy
26.84,83.69,1,1015,Rainy
26.76,85,1,1016,Rainy
26.86,84.81,1,1012,Rainy
26.65,85,1,1012,Rainy
26.41,83.56,1,1016,Rainy
26.83,79.94,1,1010,Rainy
26.72,84,1,1014,Rainy
26.3,84.12,1,1015,Rainy
26.4,80.62,1,1012,Rainy
25.92,85.81,1,1013,Rainy
26.46,83.31,1,1012,Rainy
26.22,85,1,1015,Rainy
25.54,88.25,1,1015,Rainy
25.01,87.88,1,1013,Rainy
25.82,82.69,1,1016,Rainy
26.17,84.12,1,1015,Rainy
26.38,83.88,1,1011,Rainy
26.57,83,1,1012,Rainy
26.64,82.88,1,1010,Rainy
26.74,82.06,1,1014,Rainy
26.78,82.62,1,1016,Rainy
26.17,84.5,1,1013,Rainy
25.98,87.12,1,1015,Rainy
26.1,85.06,1,1012,Rainy
26.07,86.62,1,1016,Rainy
26.32,86.5,1,1010,Rainy
25.73,90.69,1,1013,Rainy
25.52,90.06,1,1012,Rainy
26.05,87.25,1,1016,Rainy
26.41,88.5,1,1012,Rainy
26.12,87.62,1,1012,Rainy
25.69,86.19,1,1012,Rainy
26.31,85.69,1,1011,Rainy
26.65,85.75,1,1013,Rainy
26.4,86.56,1,1011,Rainy
26.47,84.94,1,1014,Rainy
26.17,83.44,1,1011,Rainy
25.93,83.75,1,1013,Rainy
26.13,85.44,1,1015,Rainy
26.39,85.75,1,1015,Rainy
26.37,87.44,1,1010,Rainy
26.32,87.19,1,1012,Rainy
26.11,87.69,1,1014,Rainy
26.69,86.5,1,1015,Rainy
26.98,85.81,1,1012,Rainy
27.24,81,1,1015,Rainy
27.02,81.56,1,1015,Rainy
27.15,80.75,1,1011,Rainy
27.11,80.19,1,1015,Rainy
26.55,82.12,1,1013,Rainy
26.79,79.88,1,1010,Rainy
26.97,80.19,1,1015,Rainy
26.76,81,1,1014,Rainy
26.77,84.25,1,1016,Rainy
26.89,82.44,1,1015,Rainy
26.66,83.62,1,1016,Rainy
27.17,82.19,1,1016,Rainy
27.35,78.19,1,1016,Rainy
27.06,78.25,1,1010,Rainy
27.05,80.06,1,1016,Rainy
27,80,1,1010,Rainy
27.48,76.81,1,1014,Rainy
27.52,78.62,0,1015,Cloudy
27.62,74.88,0,1016,Cloudy
27.76,79.5,0,1012,Cloudy
27.55,83.81,0,1012,Cloudy
27.8,79.75,0,1010,Cloudy
27,82.12,1,1014,Rainy
26.86,83.88,1,1010,Rainy
27.02,86.31,1,1011,Rainy
27.62,78.12,0,1012,Cloudy
27.4,81.06,1,1012,Rainy
26.26,85,1,1012,Rainy
26.05,83.06,1,1011,Rainy
26.27,81.88,1,1014,Rainy
27.1,77.25,1,1011,Rainy
26.53,84.38,1,1014,Rainy
25.45,86,1,1012,Rainy
26.26,83.69,1,1016,Rainy
26.21,86.81,1,1010,Rainy
26.6,86.19,1,1016,Rainy
26.52,87.06,1,1010,Rainy
26.48,85.44,1,1014,Rainy
27.02,82.31,1,1014,Rainy
26.26,90.06,1,1010,Rainy
25.94,86.75,1,1014,Rainy
25.47,85.81,1,1013,Rainy
26.55,74.88,1,1016,Rainy
26.23,86.5,1,1013,Rainy
26.28,88.88,1,1015,Rainy
26.74,82.62,1,1016,Rainy
26.34,83,1,1013,Rainy
26.25,80.25,1,1014,Rainy
26.12,76.88,1,1011,Rainy
26.73,74.81,1,1011,Rainy
26.01,81.62,1,1011,Rainy
25.43,86.81,1,1011,Rainy
26.32,84.5,1,1010,Rainy
26.87,82.5,1,1014,Rainy
26.76,82.06,1,1012,Rainy
26.32,79.81,1,1015,Rainy
26.91,77.44,1,1013,Rainy
26.86,72.88,1,1013,Rainy
26.57,68.44,1,1014,Rainy
26.58,70.69,1,1013,Rainy
26.47,76.44,1,1015,Rainy
27.14,72.62,1,1013,Rainy
27.29,71.94,1,1016,Rainy
27.42,71.38,1,1016,Rainy
27.65,72.56,0,1012,Cloudy
27.27,79.38,1,1010,Rainy
27.01,84.25,1,1012,Rainy
26.3,88.31,1,1011,Rainy
26.32,85.12,1,1014,Rainy
26.23,84.25,1,1012,Rainy
26.43,81.19,1,1013,Rainy
26.86,75.94,1,1016,Rainy
25.61,73.12,1,1011,Rainy
26.15,71.12,1,1010,Rainy
26.22,69.38,1,1015,Rainy
25.98,71.62,1,1010,Rainy
26.41,73.38,1,1013,Rainy
26.03,85.69,1,1014,Rainy
26.5,79.62,1,1015,Rainy
27.12,81.44,1,1014,Rainy
27.2,78.75,1,1015,Rainy
27.01,79,1,1016,Rainy
26.83,80.38,1,1013,Rainy
25.97,72.12,1,1015,Rainy
26.08,75.38,1,1012,Rainy
26.8,74.5,1,1010,Rainy
26.78,71.62,1,1015,Rainy
26.42,72.31,1,1014,Rainy
25.91,73.94,1,1013,Rainy
26.37,72.25,1,1014,Rainy
26.1,69.88,1,1016,Rainy
26.65,71.19,1,1012,Rainy
26.12,77,1,1011,Rainy
26.9,78.12,1,1016,Rainy
27.32,75.31,1,1010,Rainy
27.32,69.12,1,1012,Rainy
26.83,69.56,1,1011,Rainy
27.18,70.19,1,1013,Rainy
27.43,73.62,1,1016,Rainy
27.38,73.94,1,1015,Rainy
26.59,82.94,1,1013,Rainy
25.82,89.12,1,1015,Rainy
26.56,84.94,1,1010,Rainy
26.94,83.25,1,1011,Rainy
26.88,80.19,1,1014,Rainy
27.47,74,1,1015,Rainy
27.84,69.12,0,1016,Cloudy
27.84,66.69,0,1012,Cloudy
28.08,68.06,0,1011,Cloudy
27.86,69.19,0,1016,Cloudy
28.2,69.75,0,1011,Cloudy
28.06,69.44,0,1011,Cloudy
26.92,76.5,1,1010,Rainy
27.05,77.44,1,1010,Rainy
27.68,66.56,0,1012,Cloudy
27.34,67.12,1,1016,Rainy
27.15,66.06,1,1012,Rainy
26.88,64.88,1,1012,Rainy
26.03,63.56,1,1015,Rainy
26.3,68.94,1,1016,Rainy
26.29,67.5,1,1012,Rainy
26.25,65.56,1,1012,Rainy
26.82,63.62,1,1010,Rainy
27.3,63.38,1,1014,Rainy
27.02,62.12,1,1012,Rainy
27.77,67.38,0,1011,Cloudy
27.59,59.69,0,1012,Cloudy
27.36,64.62,1,1016,Rainy
27.52,64.38,0,1016,Cloudy
27.9,64,0,1010,Cloudy
27.74,58.31,0,1016,Cloudy
27.7,63.81,0,1015,Cloudy
27.75,62.44,0,1012,Cloudy
27.62,61.81,0,1012,Cloudy
27.96,63.25,0,1011,Cloudy
27.59,62.88,0,1012,Cloudy
27.08,60.38,1,1013,Rainy
27.16,61.69,1,1010,Rainy
27.68,59.44,0,1014,Cloudy
27.83,61.31,0,1015,Cloudy
28.43,65.12,0,1010,Cloudy
27.37,75.88,1,1012,Rainy
27.65,72.06,0,1013,Cloudy
28.59,68.38,0,1016,Cloudy
28.59,66.62,0,1011,Cloudy
28.87,63,0,1016,Cloudy
28.8,61.56,0,1014,Cloudy
29.21,64.06,0,1011,Cloudy
27.5,74.81,0,1015,Cloudy
26.41,76.75,1,1012,Rainy
27.3,71,1,1010,Rainy
27.9,70.62,0,1016,Cloudy
28.33,68.88,0,1015,Cloudy
27.22,76.12,1,1013,Rainy
27.88,71.5,0,1011,Cloudy
28.87,67.69,0,1016,Cloudy
29.04,59.94,0,1010,Cloudy
28.3,60.88,0,1014,Cloudy
28.15,60.88,0,1014,Cloudy
28.28,61.81,0,1016,Cloudy
28.48,59.62,0,1010,Cloudy
28.46,54.5,0,1011,Cloudy
29.15,50.94,0,1015,Cloudy
29.23,53.75,0,1016,Cloudy
29.58,55.94,0,1011,Sunny
29.14,58.25,0,1010,Cloudy
29.16,54.81,0,1016,Cloudy
29.33,57.5,0,1013,Cloudy
28.55,70.75,0,1010,Cloudy
28.5,74.12,0,1011,Cloudy
29.26,68.81,0,1011,Cloudy
28.67,72.19,0,1011,Cloudy
28.05,77.75,0,1011,Cloudy
28.98,70.44,0,1012,Cloudy
29.42,66.06,0,1013,Cloudy
29.32,61.94,0,1013,Cloudy
29.65,64.12,0,1012,Sunny
29.63,61.62,0,1013,Sunny
29.49,63.56,0,1013,Cloudy
27.96,74.5,0,1016,Cloudy
28.31,71.69,0,1011,Cloudy
29.33,64.06,0,1010,Cloudy
29.39,66.25,0,1011,Cloudy
29.85,63.38,0,1015,Sunny
30.05,60.69,0,1010,Sunny
30.07,57.81,0,1011,Sunny
29.6,62.44,0,1016,Sunny
29.9,64,0,1010,Sunny
29.13,69.19,0,1010,Cloudy
28.29,75.88,0,1015,Cloudy
28.87,71.19,0,1016,Cloudy
29.05,71.38,0,1010,Cloudy
29.03,73.56,0,1011,Cloudy
29.11,72.94,0,1016,Cloudy
29.5,69.69,0,1010,Sunny
29.42,69.12,0,1010,Cloudy
29.37,71.06,0,1015,Cloudy
29.26,71.25,0,1016,Cloudy
29.13,74.5,0,1014,Cloudy
28.75,75.06,0,1011,Cloudy
29.06,73.31,0,1012,Cloudy
29.28,72.31,0,1012,Cloudy
29.98,70.44,0,1013,Sunny
29.55,70.19,0,1013,Sunny
29.44,67.94,0,1010,Cloudy
29.25,71.38,0,1012,Cloudy
30.04,70.81,0,1016,Sunny
29.66,72.5,0,1016,Sunny
28.84,75.81,0,1010,Cloudy
28.05,82.81,0,1010,Cloudy
28.85,76.44,0,1012,Cloudy
29.13,73.62,0,1015,Cloudy
29.17,71,0,1014,Cloudy
29.35,68.56,0,1014,Cloudy
28.91,70.44,0,1012,Cloudy
28.73,71,0,1010,Cloudy
28.61,69.06,0,1012,Cloudy
29.33,68.5,0,1015,Cloudy
29.57,70.38,0,1010,Sunny
28.78,76.38,0,1015,Cloudy
28.94,74.56,0,1014,Cloudy
29.39,71.5,0,1016,Cloudy
29.58,71.94,0,1015,Sunny
29.62,74.5,0,1012,Sunny
28.64,83.81,0,1010,Cloudy
28.13,84,0,1016,Cloudy
28.14,80.62,0,1012,Cloudy
28.45,80.38,0,1011,Cloudy
28.8,80.94,0,1012,Cloudy
28.33,79.75,0,1011,Cloudy
28.61,83.12,0,1012,Cloudy
28.41,82.81,0,1012,Cloudy
28.4,82.06,0,1011,Cloudy
28.55,81.69,0,1014,Cloudy
28.97,81.19,0,1011,Cloudy
28.93,81,0,1014,Cloudy
27.94,83.38,0,1015,Cloudy
27.2,80.5,1,1011,Rainy
27.76,78.81,0,1016,Cloudy
28.79,74.69,0,1012,Cloudy
28.83,70.81,0,1010,Cloudy
28.52,74.69,0,1012,Cloudy
28.2,76.31,0,1012,Cloudy
28.88,78.88,0,1012,Cloudy
28.55,80.62,0,1013,Cloudy
28.23,75.69,0,1012,Cloudy
28.05,80.25,0,1014,Cloudy
28.04,81.88,0,1013,Cloudy
28.49,81,0,1015,Cloudy
27.91,80.94,0,1010,Cloudy
27.82,79.94,0,1013,Cloudy
27.26,80.5,1,1015,Rainy
27.73,78.81,0,1015,Cloudy
27.99,79.38,0,1014,Cloudy
28.08,80,0,1011,Cloudy
27.33,80.62,1,1011,Rainy
27.13,81.5,1,1013,Rainy
26.6,83.19,1,1011,Rainy
26.74,85.31,1,1016,Rainy
27.24,84.38,1,1010,Rainy
27.77,82.19,0,1011,Cloudy
27.54,82.56,0,1012,Cloudy
26.86,87.12,1,1013,Rainy
25.99,86.69,1,1015,Rainy
26.4,89,1,1010,Rainy
27.02,84.62,1,1012,Rainy
26.73,89.62,1,1014,Rainy
26.05,88,1,1010,Rainy
26.17,90,1,1010,Rainy
26.76,90.38,1,1012,Rainy
26.44,92,1,1011,Rainy
26.13,92.12,1,1014,Rainy
25.66,92.56,1,1010,Rainy
25.86,91.62,1,1012,Rainy
25.79,91.56,1,1016,Rainy
25.82,89.88,1,1015,Rainy
25.74,91.19,1,1012,Rainy
25.54,89,1,1010,Rainy
26.02,90.75,1,1012,Rainy
26.49,89.88,1,1014,Rainy
26.38,90.19,1,1016,Rainy
25.94,91.44,1,1015,Rainy
26.01,90.94,1,1015,Rainy
25.77,91.12,1,1015,Rainy
25.58,89.81,1,1013,Rainy
25.42,91.06,1,1011,Rainy
24.96,89.88,1,1015,Rainy
25.61,91.94,1,1011,Rainy
25.81,91.44,1,1016,Rainy
25.82,91.69,1,1012,Rainy
25.77,91.12,1,1016,Rainy
25.86,89,1,1011,Rainy
25.65,88.19,1,1016,Rainy
25.35,90.31,1,1016,Rainy
25.48,88.62,1,1011,Rainy
25.32,88.38,1,1015,Rainy
25.3,89.44,1,1010,Rainy
25.4,89.31,1,1016,Rainy
25.13,91.06,1,1010,Rainy
25.68,91.06,1,1015,Rainy
25.68,90.12,1,1015,Rainy
25.42,91.25,1,1015,Rainy
25.47,92.06,1,1012,Rainy
25.44,91.56,1,1016,Rainy
25.31,88.5,1,1011,Rainy
25.3,91.56,1,1011,Rainy
25.15,91.5,1,1011,Rainy
25.26,91.12,1,1015,Rainy
25.57,93.06,1,1012,Rainy
25.52,91.44,1,1014,Rainy
25.18,92.56,1,1013,Rainy
25.36,92.19,1,1011,Rainy
25.3,91.94,1,1013,Rainy
25.66,90.56,1,1013,Rainy
25.07,90.25,1,1012,Rainy
25.3,92.56,1,1011,Rainy
25.47,92,1,1015,Rainy
25.62,92.19,1,1013,Rainy
25.64,90.94,1,1011,Rainy
25.36,91.19,1,1011,Rainy
24.73,92.88,1,1012,Rainy
24.62,91.62,1,1016,Rainy
24.59,91.06,1,1011,Rainy
24.98,91.75,1,1013,Rainy
25.08,91.5,1,1011,Rainy
25.01,92,1,1011,Rainy
25.25,91.94,1,1012,Rainy
25.37,91.62,1,1010,Rainy
25.31,92,1,1010,Rainy
25.2,92.75,1,1015,Rainy
25.08,92.88,1,1016,Rainy
25.14,92.81,1,1016,Rainy
25.35,92.12,1,1013,Rainy
25.31,91.88,1,1013,Rainy
25.39,91.25,1,1015,Rainy
25.5,90.75,1,1015,Rainy
25.53,90.75,1,1014,Rainy
25.64,91.06,1,1015,Rainy
25.81,89.12,1,1016,Rainy
25.91,87.94,1,1015,Rainy
25.87,89,1,1011,Rainy
25.89,88.88,1,1013,Rainy
26.03,89.44,1,1012,Rainy
25.97,91.12,1,1012,Rainy
25.62,90.56,1,1013,Rainy
25.79,91.19,1,1015,Rainy
25.77,90.38,1,1015,Rainy
25.67,92.38,1,1015,Rainy
25.54,91.56,1,1014,Rainy
25.63,90.81,1,1013,Rainy
24.89,92.19,1,1010,Rainy
25.26,89.81,1,1011,Rainy
25.22,88,1,1010,Rainy
25.39,88.12,1,1012,Rainy
25.54,88,1,1010,Rainy
25.34,86.81,1,1011,Rainy
24.99,86.31,1,1011,Rainy
25.55,86.12,1,1012,Rainy
25.63,87.12,1,1014,Rainy
25.69,88.62,1,1011,Rainy
26,87.31,1,1010,Rainy
25.93,87.75,1,1010,Rainy
25.86,89.69,1,1016,Rainy
26.25,90.5,1,1014,Rainy
25.65,90.31,1,1015,Rainy
25.67,89,1,1011,Rainy
26.07,90.69,1,1012,Rainy
26.18,91.44,1,1011,Rainy
26.17,90.81,1,1010,Rainy
26.15,88.44,1,1011,Rainy
26.16,85.88,1,1015,Rainy
26.27,85.31,1,1015,Rainy
26.35,85.62,1,1010,Rainy
26.27,84.56,1,1012,Rainy
26.62,82.31,1,1010,Rainy
26.26,85.75,1,1014,Rainy
26.01,86.25,1,1012,Rainy
25.97,87.75,1,1015,Rainy
26.24,87.38,1,1013,Rainy
26.26,86.62,1,1011,Rainy
26.2,82.88,1,1015,Rainy
26.03,78.44,1,1013,Rainy
25.54,80.38,1,1012,Rainy
26.16,82.56,1,1012,Rainy
26.23,85.5,1,1014,Rainy
26.23,88.88,1,1012,Rainy
25.78,86.19,1,1016,Rainy
26.17,84.94,1,1010,Rainy
26.26,86.44,1,1012,Rainy
25.93,88.5,1,1012,Rainy
26.83,85.81,1,1010,Rainy
26.67,86,1,1015,Rainy
26.92,84.56,1,1016,Rainy
26.55,86.12,1,1012,Rainy
25.2,89.56,1,1012,Rainy
25.26,87.25,1,1014,Rainy
25.15,89.56,1,1010,Rainy
25.15,89.81,1,1016,Rainy
25.57,86.19,1,1016,Rainy
26.62,86.75,1,1015,Rainy
26.65,86.81,1,1012,Rainy
26.74,84.56,1,1010,Rainy
26.62,83.5,1,1015,Rainy
26.48,80.75,1,1012,Rainy
26.15,83.94,1,1016,Rainy
26.15,80.69,1,1011,Rainy
25.79,80.12,1,1014,Rainy
26.31,81.75,1,1010,Rainy
25.83,85.44,1,1016,Rainy
26.08,84.75,1,1014,Rainy
26.69,84.56,1,1010,Rainy
26.16,86.31,1,1012,Rainy
25.65,79.19,1,1010,Rainy
26.15,85.81,1,1013,Rainy
26.56,85.12,1,1015,Rainy
26.4,81.69,1,1010,Rainy
26.8,79.75,1,1010,Rainy
26.86,75.81,1,1012,Rainy
27.23,77.31,1,1012,Rainy
26.62,81.25,1,1012,Rainy
25.23,86.5,1,1015,Rainy
26.13,84.06,1,1016,Rainy
26.69,76.88,1,1015,Rainy
26.83,76.75,1,1016,Rainy
26.34,79.38,1,1014,Rainy
26.51,79.56,1,1014,Rainy
26.61,81.75,1,1016,Rainy
27.08,78.88,1,1012,Rainy
26.99,78.44,1,1012,Rainy
26.78,81.5,1,1014,Rainy
26.81,78,1,1011,Rainy
26.82,79.25,1,1011,Rainy
26.53,82.88,1,1016,Rainy
26.44,82.69,1,1012,Rainy
26.12,83.12,1,1013,Rainy
26.82,79,1,1014,Rainy
26.88,77.81,1,1012,Rainy
26.59,77.06,1,1016,Rainy
26.25,79.38,1,1010,Rainy
25.95,85.31,1,1013,Rainy
25.44,84.94,1,1011,Rainy
25.7,82.56,1,1014,Rainy
25.83,83.12,1,1013,Rainy
26.48,78.12,1,1011,Rainy
26.09,82.31,1,1012,Rainy
27.17,75.25,1,1015,Rainy
27.15,74.5,1,1012,Rainy
26.64,76.81,1,1013,Rainy
26.33,78.38,1,1013,Rainy
26.23,79.88,1,1012,Rainy
26.19,80.25,1,1012,Rainy
25.58,85.5,1,1010,Rainy
26.75,77.69,1,1011,Rainy
26.24,83.38,1,1015,Rainy
25.51,73.44,1,1013,Rainy
24.08,77.69,1,1010,Rainy
24.99,77.56,1,1013,Rainy
25.98,74.69,1,1012,Rainy
25.99,76.56,1,1015,Rainy
25.57,76.69,1,1010,Rainy
25.12,78.19,1,1012,Rainy
24.81,75.25,1,1015,Rainy
25.65,78.69,1,1016,Rainy
25.95,73.25,1,1010,Rainy
24.89,75.25,1,1015,Rainy
25.36,72.75,1,1016,Rainy
25.41,70.5,1,1014,Rainy
25.44,71.19,1,1014,Rainy
25.01,70.69,1,1012,Rainy
25.26,72.5,1,1010,Rainy
25.4,74.62,1,1012,Rainy
25.55,70.62,1,1011,Rainy
26.27,70.12,1,1011,Rainy
26.53,69.88,1,1014,Rainy
25.65,70.5,1,1013,Rainy
26.58,72.12,1,1010,Rainy
25.18,78.06,1,1012,Rainy
25.93,81.19,1,1014,Rainy
26.28,78.94,1,1013,Rainy
26.37,70.88,1,1012,Rainy
25.98,70.5,1,1010,Rainy
26.65,70.38,1,1014,Rainy
25.61,72.88,1,1015,Rainy
26.89,75.06,1,1013,Rainy
26.96,72.69,1,1012,Rainy
27.37,70.88,1,1016,Rainy
26.98,71.12,1,1014,Rainy
26.66,68.38,1,1016,Rainy
26.65,70.12,1,1016,Rainy
26.86,67.38,1,1012,Rainy
26.77,65.94,1,1016,Rainy
26.95,69.5,1,1015,Rainy
27.18,66.25,1,1016,Rainy
26.83,73.31,1,1010,Rainy
26.67,70.88,1,1011,Rainy
26.54,65.56,1,1016,Rainy
26.4,64.56,1,1014,Rainy
26.87,65,1,1010,Rainy
26.94,63.81,1,1016,Rainy
27.26,62.56,1,1010,Rainy
27.44,63.31,1,1013,Rainy
27.72,65.94,0,1013,Cloudy
27.65,67.31,0,1010,Cloudy
27.29,64.69,1,1011,Rainy
26.83,63.12,1,1016,Rainy
27.27,62.19,1,1015,Rainy
27.04,58.88,1,1010,Rainy
27.07,59.75,1,1010,Rainy
26.8,59.12,1,1013,Rainy
26.94,59.31,1,1014,Rainy
27.69,62.12,0,1010,Cloudy
27.43,61,1,1012,Rainy
27.58,60.69,0,1011,Cloudy
27.8,61.81,0,1012,Cloudy
28.08,64.44,0,1012,Cloudy
27.91,67.12,0,1016,Cloudy
27.61,72.44,0,1011,Cloudy
28.75,68.19,0,1014,Cloudy
29.43,64.44,0,1012,Cloudy
28.83,63.56,0,1010,Cloudy
28.56,67.88,0,1015,Cloudy
27.27,72,1,1010,Rainy
28.39,65.06,0,1016,Cloudy
28.4,61.88,0,1011,Cloudy
28.48,67.19,0,1011,Cloudy
28.8,67.56,0,1012,Cloudy
28.78,61.5,0,1014,Cloudy
28.1,63.81,0,1011,Cloudy
28.67,66.38,0,1015,Cloudy
28.23,70.31,0,1012,Cloudy
26.19,77.06,1,1016,Rainy
27.78,68.5,0,1016,Cloudy
28.64,69.5,0,1012,Cloudy
28.56,69.25,0,1015,Cloudy
28.7,69.44,0,1014,Cloudy
28.8,66.44,0,1013,Cloudy
28.68,67.25,0,1015,Cloudy
28.97,62.06,0,1013,Cloudy
29.33,60.75,0,1015,Cloudy
29.21,60.5,0,1013,Cloudy
28.65,60.12,0,1013,Cloudy
28.69,63.94,0,1016,Cloudy
28.59,62.19,0,1013,Cloudy
28.36,59.44,0,1016,Cloudy
28.8,59.44,0,1014,Cloudy
29.2,60.25,0,1016,Cloudy
30.12,59.81,0,1015,Sunny
29.25,62.19,0,1010,Cloudy
29.64,67.5,0,1014,Sunny
29.51,69.56,0,1015,Sunny
29.5,70.31,0,1016,Sunny
29.77,66.12,0,1016,Sunny
29.85,63,0,1012,Sunny
